query_word	match_form	corpus	groups	layers	merge_expanded	doc_id	filename	token_pos	left	node	right
correct	correct	Generic	2,10	act 层	NO	136	ICLE-US-SCU-0004.4	583	want perhaps required or sent Word confusion too young is	correct	but you wrote two young a homophone error Also check
correct	correct	Generic	2,10	act 层	NO	138	ICLE-US-SCU-0005.2	567	side effects of marijuana is are Jails are over crowded	correct	vs the number of drug users would decrease check tense
correct	correct	Generic	2,10	act 层	NO	143	ICLE-US-SCU-0006.3	553	ranges and citation placement should be standardized eg Silverstein is	correct	but ensure every quote has this pattern Capitalization and typos
correct	correct	Generic	2,10	act 层	NO	144	ICLE-US-SCU-0006.4	516	eg he treated he bad to go Proofread carefully for	correct	pronoun verb spelling Sentence fragments Several sentences are incomplete or
correct	correct	Generic	2,10	act 层	NO	146	ICLE-US-SCU-0007.3	689	be checked against your assigned citation style APA MLA for	correct	formatting and a Works Cited References page should be included
correct	correct	Generic	2,10	act 层	NO	148	ICLE-US-SCU-0008.2	654	your sentence openings Names Andre Risen please double check the	correct	spelling of this player s name for accuracy Priority Revisions
correct	correct	Generic	2,10	act 层	NO	150	ICLE-US-SCU-0008.4	715	about contraceptive failure more carefully perhaps distinguish between failure despite	correct	use versus irresponsible use Tone down dramatic language in favor
correct	correct	Generic	2,10	act 层	NO	158	ICLE-US-SCU-0011.3	473	it connects to your argument Also your citations need consistent	correct	formatting The Times and Democrat pg A and Multimedia Resources
correct	Correct	Generic	2,10	act 层	NO	159	ICLE-US-SCU-0011.4	153	their plug throw a couple of statistics at you and	Correct	me if I m wrong but read as conversational rather
correct	correct	Generic	2,10	act 层	NO	167	ICLE-US-SCU-0014.4	169	can only be one logical answer implying legalization is obviously	correct	This is a major structural problem You need to choose
correct	correct	Generic	2,10	act 层	NO	167	ICLE-US-SCU-0014.4	211	legalization with equal weight and remove language that signals a	correct	answer like only one logical answer Option B Revise your
correct	correct	Generic	2,10	act 层	NO	173	ICLE-US-SCU-0017.4	372	Roe v Wade This is an important factual error to	correct	as misnaming a legal case undermines your argument s authority
correct	Correct	Generic	2,10	act 层	NO	173	ICLE-US-SCU-0017.4	750	a thesis and roadmap Find credible sources for every statistic	Correct	the Roe v Wade reference and explain the ruling Strengthen
correct	Correct	Generic	2,10	act 层	NO	174	ICLE-US-IND-0001.1	744	with academic vocabulary Add specific evidence to support your claims	Correct	grammar punctuation and capitalization errors You have a strong foundation
correct	Correct	Generic	2,10	act 层	NO	175	ICLE-US-IND-0002.1	703	into introduction body analysis and conclusion Use more formal vocabulary	Correct	grammar spelling and punctuation errors Add more explanation of how
correct	correct	Generic	2,10	act 层	NO	176	ICLE-US-IND-0003.1	399	strength This version is easier to read and more grammatically	correct	Language corrections Here are some specific issues to revise Word
correct	Correct	Generic	2,10	act 层	NO	176	ICLE-US-IND-0003.1	713	essay into more focused paragraphs Shorten and simplify complex sentences	Correct	grammar and word choice problems Add one or two concrete
correct	Correct	Generic	2,10	act 层	NO	177	ICLE-US-IND-0004.1	619	Better for those who work outside the home an neurosurgeon	Correct	a neurosurgeon this contribution to society in so immense Correct
correct	Correct	Generic	2,10	act 层	NO	177	ICLE-US-IND-0004.1	629	Correct a neurosurgeon this contribution to society in so immense	Correct	this contribution to society is so immense if of course
correct	correct	Generic	2,10	act 层	NO	177	ICLE-US-IND-0004.1	670	or independence Also watch for long sentences Some are grammatically	correct	but difficult to follow Shorter sentences would improve clarity Suggestions
correct	Correct	Generic	2,10	act 层	NO	178	ICLE-US-IND-0005.1	708	money desire virtue happiness and evil consistently Simplify long sentences	Correct	spelling grammar and punctuation You already have the basis of
correct	Correct	Generic	2,10	act 层	NO	180	ICLE-US-IND-0007.1	752	explanation Replace informal or humorous phrases with more academic language	Correct	spelling grammar and word choice errors Strengthen the conclusion so
correct	Correct	Generic	2,10	act 层	NO	181	ICLE-US-IND-0008.1	727	Organize body paragraphs by idea Use more formal academic language	Correct	grammar spelling and punctuation errors Explain examples more specifically instead
correct	correct	Generic	2,10	act 层	NO	183	ICLE-US-IND-0010.1	441	up the majority To have clothing you had to sew	correct	but could be smoother To obtain clothing you had to
correct	correct	Generic	2,10	act 层	NO	183	ICLE-US-IND-0010.1	724	reason replace exaggerated claims with logical explanation add specific examples	correct	grammar and awkward phrasing You have good ideas here With
correct	correct	Generic	2,10	act 层	NO	184	ICLE-US-IND-0011.1	439	s in America lived off the interest of their investments	correct	but later live off the interest of investors should be
correct	correct	Generic	2,10	act 层	NO	186	ICLE-US-IND-0013.1	499	to keep one main idea per paragraph Language issues to	correct	There are frequent grammar vocabulary and word choice errors Here
correct	correct	Generic	2,10	act 层	NO	187	ICLE-US-IND-0014.1	541	s It s Lets Let s someone s life is	correct	E Consistency in point of view You move between I
correct	correct	Generic	2,10	act 层	NO	190	ICLE-US-IND-0017.1	698	topic sentences for each body paragraph Shorten long sentences and	correct	punctuation Fix spelling and grammar errors Final comment You have
correct	correct	Generic	2,10	act 层	NO	190	ICLE-US-IND-0017.1	739	you clarify your thesis organize the essay more clearly and	correct	the language errors this could become a much stronger argumentative
correct	Correct	Generic	2,10	act 层	NO	192	ICLE-US-IND-0019.1	471	bit too much You can shorten it for stronger style	Correct	punctuation You need more commas apostrophes and sometimes sentence separation
correct	Correct	Generic	2,10	act 层	NO	195	ICLE-US-IND-0023.1	742	paragraph about continuing inequality Use a more formal academic tone	Correct	grammar spelling and historical wording You have a strong foundation
correct	Correct	Generic	2,10	act 层	NO	196	ICLE-US-IND-0024.1	508	choose many donated funds are intended to support reputable organizations	Correct	grammar and word choice There are several language issues to
correct	Correct	Generic	2,10	act 层	NO	197	ICLE-US-IND-0025.1	698	one main idea Add more explanation to support your claims	Correct	spelling and grammar errors Use a more formal and consistent
correct	correct	Generic	2,10	act 层	NO	201	ICLE-US-MICH-0001.1	572	s A computer s circuits don t get tired is	correct	but make sure apostrophes are only for possession or contractions
correct	Correct	Generic	2,10	act 层	NO	202	ICLE-US-MICH-0002.1	388	managing personal finances This makes the essay easier to follow	Correct	grammar spelling and word choice There are several language errors
correct	Correct	Generic	2,10	act 层	NO	203	ICLE-US-MICH-0003.1	660	revision priorities Rewrite the thesis to make it more specific	Correct	grammar spelling and word choice errors Replace informal phrases with
correct	Correct	Generic	2,10	act 层	NO	204	ICLE-US-MICH-0004.1	703	around main points Add at least one specific historical example	Correct	grammar spelling and punctuation Rewrite long sentences to make them
correct	correct	Generic	2,10	act 层	NO	205	ICLE-US-MICH-0005.1	460	sentences Several sentences are too long and connect ideas without	correct	punctuation This makes the meaning unclear For example In the
correct	Correct	Generic	2,10	act 层	NO	207	ICLE-US-MICH-0007.1	351	up As a verb write speed up no hyphen laboreous	Correct	spelling laborious Schools use computers to teach children because it
correct	Correct	Generic	2,10	act 层	NO	207	ICLE-US-MICH-0007.1	606	distinct main idea Remove repeated sentences about computers being useful	Correct	grammar and word choice especially articles verb forms and punctuation
correct	correct	Generic	2,10	act 层	NO	208	ICLE-US-MICH-0008.1	401	theory also came the area of quantum mechanics is not	correct	Relativity and quantum mechanics are different fields though both are
correct	Correct	Generic	2,10	act 层	NO	208	ICLE-US-MICH-0008.1	749	clear thesis Reorganize paragraphs so each one supports the thesis	Correct	factual inaccuracies about relativity quantum mechanics and atomic bombs Edit
correct	Correct	Generic	2,10	act 层	NO	209	ICLE-US-MICH-0009.1	467	class Also watch article use plural forms and sentence boundaries	Correct	awkward or unclear sentences Some sentences contain good ideas but
correct	Correct	Generic	2,10	act 层	NO	210	ICLE-US-MICH-0010.1	734	specific thesis Add explanation and examples for each major claim	Correct	grammar spelling and word choice errors You already have a
correct	Correct	Generic	2,10	act 层	NO	211	ICLE-US-MICH-0011.1	447	In academic writing emphasis should come from wording not typography	Correct	grammar spelling and word choice There are several language issues
correct	Correct	Generic	2,10	act 层	NO	212	ICLE-US-MICH-0012.1	596	main effects Travel paragraph Good example with Michigan to California	Correct	the flight time if necessary make sure examples are realistic
correct	Correct	Generic	2,10	act 层	NO	213	ICLE-US-MICH-0013.1	439	errors Below are common problems from your essay A Spelling	Correct	these peoples people s awhile a while it s presence
correct	correct	Generic	2,10	act 层	NO	213	ICLE-US-MICH-0013.1	768	claims more precise organize each paragraph around one main point	correct	grammar and spelling errors use a more formal academic tone
correct	Correct	Generic	2,10	act 层	NO	214	ICLE-US-MICH-0014.1	447	of nuclear war became a central feature of international politics	Correct	grammar and word choice There are several language errors that
correct	Correct	Generic	2,10	act 层	NO	214	ICLE-US-MICH-0014.1	711	body paragraphs Replace overly dramatic phrases with precise academic language	Correct	grammar spelling and punctuation sentence by sentence Add a few
